work_name_en,release_or_first_broadcast_date,location_text_from_category,source_category,work_wikidata_id,imdb_id,wikipedia_url,episode_timecode_start,episode_timecode_end,data_source,license,latitude,longitude,coordinate_source,coordinate_precision
The Butler's Dilemma,,British National Studios,Category:Films shot at British National Studios,,,https://en.wikipedia.org/wiki/The_Butler%27s_Dilemma,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Buttercup Chain,,Shepperton Studios,Category:Films shot at Shepperton Studios,,,https://en.wikipedia.org/wiki/The_Buttercup_Chain,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Cage (TV series),,England,Category:Television shows shot in England,,,https://en.wikipedia.org/wiki/The_Cage_%28TV_series%29,,,English Wikipedia category membership,CC BY-SA 4.0,53,-1,Wikidata P625,category place centroid
The Calendar (1931 film),1931,Beaconsfield Studios,Category:Films shot at Beaconsfield Studios,,,https://en.wikipedia.org/wiki/The_Calendar_%281931_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Call Box Mystery,,Cricklewood Studios,Category:Films shot at Cricklewood Studios,,,https://en.wikipedia.org/wiki/The_Call_Box_Mystery,,,English Wikipedia category membership,CC BY-SA 4.0,51.559834,-0.221812,Wikidata P625,category place centroid
The Camp on Blood Island,,Bray Studios,Category:Films shot at Bray Studios,,,https://en.wikipedia.org/wiki/The_Camp_on_Blood_Island,,,English Wikipedia category membership,CC BY-SA 4.0,51.492881,-0.676111,Wikidata P625,category place centroid
The Canterbury Tales (film),,Cambridgeshire,Category:Films shot in Cambridgeshire,,,https://en.wikipedia.org/wiki/The_Canterbury_Tales_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,52.3392492724,0.132202197275,Wikidata P625,category place centroid
The Canterbury Tales (film),,East Sussex,Category:Films shot in East Sussex,,,https://en.wikipedia.org/wiki/The_Canterbury_Tales_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,50.94,0.37,Wikidata P625,category place centroid
The Canterbury Tales (film),,Kent,Category:Films shot in Kent,,,https://en.wikipedia.org/wiki/The_Canterbury_Tales_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.2489089239,0.674513689133,Wikidata P625,category place centroid
The Canterbury Tales (film),,Somerset,Category:Films shot in Somerset,,,https://en.wikipedia.org/wiki/The_Canterbury_Tales_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.1499346516,-2.87813661946,Wikidata P625,category place centroid
The Canterbury Tales (film),,Suffolk,Category:Films shot in Suffolk,,,https://en.wikipedia.org/wiki/The_Canterbury_Tales_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,52.2243372093,1.07001375197,Wikidata P625,category place centroid
The Canterbury Tales (film),,Warwickshire,Category:Films shot in Warwickshire,,,https://en.wikipedia.org/wiki/The_Canterbury_Tales_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,52.3335005665,-1.58600847016,Wikidata P625,category place centroid
The Canterville Ghost (1986 film),1986,England,Category:Films shot in England,,,https://en.wikipedia.org/wiki/The_Canterville_Ghost_%281986_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,53,-1,Wikidata P625,category place centroid
The Canterville Ghost (1996 film),1996,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/The_Canterville_Ghost_%281996_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
The Captain's Table,,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/The_Captain%27s_Table,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
The Captain's Table (1936 film),1936,Shepperton Studios,Category:Films shot at Shepperton Studios,,,https://en.wikipedia.org/wiki/The_Captain%27s_Table_%281936_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Card (1952 film),1952,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/The_Card_%281952_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
The Cardinal (1936 film),1936,Welwyn Studios,Category:Films shot at Welwyn Studios,,,https://en.wikipedia.org/wiki/The_Cardinal_%281936_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Caretaker (2025 film),2025,the United Kingdom,Category:Films shot in the United Kingdom,,,https://en.wikipedia.org/wiki/The_Caretaker_%282025_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,54.6,-2,Wikidata P625,category place centroid
The Case for the Crown,,"Imperial Studios, Elstree","Category:Films shot at Imperial Studios, Elstree",,,https://en.wikipedia.org/wiki/The_Case_for_the_Crown,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Case of Lady Camber (film),,Walthamstow Studios,Category:Films shot at Walthamstow Studios,,,https://en.wikipedia.org/wiki/The_Case_of_Lady_Camber_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.584,-0.021,Wikidata P625,category place centroid
The Cavalier of the Streets,,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/The_Cavalier_of_the_Streets,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
The Cave (2019 Thai film),2019,the United Kingdom,Category:Films shot in the United Kingdom,,,https://en.wikipedia.org/wiki/The_Cave_%282019_Thai_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,54.6,-2,Wikidata P625,category place centroid
The Cedar Tree,,ATV Elstree Studios,Category:Television shows shot at ATV Elstree Studios,,,https://en.wikipedia.org/wiki/The_Cedar_Tree,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Celebrity Traitors,,Scotland,Category:Television shows shot in Scotland,,,https://en.wikipedia.org/wiki/The_Celebrity_Traitors,,,English Wikipedia category membership,CC BY-SA 4.0,57,-5,Wikidata P625,category place centroid
The Celebrity Traitors series 1,,Scotland,Category:Television shows shot in Scotland,,,https://en.wikipedia.org/wiki/The_Celebrity_Traitors_series_1,,,English Wikipedia category membership,CC BY-SA 4.0,57,-5,Wikidata P625,category place centroid
The Celebrity Traitors series 2,,Scotland,Category:Television shows shot in Scotland,,,https://en.wikipedia.org/wiki/The_Celebrity_Traitors_series_2,,,English Wikipedia category membership,CC BY-SA 4.0,57,-5,Wikidata P625,category place centroid
The Celestial City,,Welwyn Studios,Category:Films shot at Welwyn Studios,,,https://en.wikipedia.org/wiki/The_Celestial_City,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Ceremony (2024 film),2024,Yorkshire,Category:Films shot in Yorkshire,,,https://en.wikipedia.org/wiki/The_Ceremony_%282024_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,53.958333333333,-1.0833333333333,Wikidata P625,category place centroid
The Chairman (1969 film),1969,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/The_Chairman_%281969_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
The Chalk Garden (film),,MGM-British Studios,Category:Films shot at MGM-British Studios,,,https://en.wikipedia.org/wiki/The_Chalk_Garden_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Champions,,Associated British Studios,Category:Television shows shot at Associated British Studios,,,https://en.wikipedia.org/wiki/The_Champions,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Chance of a Night Time,,"Imperial Studios, Elstree","Category:Films shot at Imperial Studios, Elstree",,,https://en.wikipedia.org/wiki/The_Chance_of_a_Night_Time,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Chase (British game show),,Elstree Film Studios,Category:Television shows shot at Elstree Film Studios,,,https://en.wikipedia.org/wiki/The_Chase_%28British_game_show%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.6587,-0.2758,Wikidata P625,category place centroid
The Chase (British game show),,Teddington Studios,Category:Television shows shot at Teddington Studios,,,https://en.wikipedia.org/wiki/The_Chase_%28British_game_show%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.4287,-0.3217,Wikidata P625,category place centroid
The Children (2008 film),2008,England,Category:Films shot in England,,,https://en.wikipedia.org/wiki/The_Children_%282008_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,53,-1,Wikidata P625,category place centroid
The Children Act (film),,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/The_Children_Act_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
The Chinese Bungalow (1930 film),1930,British International Pictures Studios,Category:Films shot at British International Pictures Studios,,,https://en.wikipedia.org/wiki/The_Chinese_Bungalow_%281930_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Chinese Bungalow (1940 film),1940,Beaconsfield Studios,Category:Films shot at Beaconsfield Studios,,,https://en.wikipedia.org/wiki/The_Chinese_Bungalow_%281940_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Chinese Puzzle (1932 film),1932,Twickenham Film Studios,Category:Films shot at Twickenham Film Studios,,,https://en.wikipedia.org/wiki/The_Chinese_Puzzle_%281932_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Choral,,Yorkshire,Category:Films shot in Yorkshire,,,https://en.wikipedia.org/wiki/The_Choral,,,English Wikipedia category membership,CC BY-SA 4.0,53.958333333333,-1.0833333333333,Wikidata P625,category place centroid
The Christmas Candle,,Gloucestershire,Category:Films shot in Gloucestershire,,,https://en.wikipedia.org/wiki/The_Christmas_Candle,,,English Wikipedia category membership,CC BY-SA 4.0,51.7846207608,-2.1811181185,Wikidata P625,category place centroid
The Christmas Candle,,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/The_Christmas_Candle,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
The Christmas Candle,,Worcestershire,Category:Films shot in Worcestershire,,,https://en.wikipedia.org/wiki/The_Christmas_Candle,,,English Wikipedia category membership,CC BY-SA 4.0,52.2393590725,-2.16339676927,Wikidata P625,category place centroid
The Christophers (film),,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/The_Christophers_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
The Church Mouse,,Teddington Studios,Category:Films shot at Teddington Studios,,,https://en.wikipedia.org/wiki/The_Church_Mouse,,,English Wikipedia category membership,CC BY-SA 4.0,51.4287,-0.3217,Wikidata P625,category place centroid
The Circle (American TV series),,Manchester,Category:Television shows shot in Manchester,,,https://en.wikipedia.org/wiki/The_Circle_%28American_TV_series%29,,,English Wikipedia category membership,CC BY-SA 4.0,53.466666666667,-2.2333333333333,Wikidata P625,category place centroid
The Citadel (1938 film),1938,Denham Film Studios,Category:Films shot at Denham Film Studios,,,https://en.wikipedia.org/wiki/The_Citadel_%281938_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.584569,-0.498902,Wikidata P625,category place centroid
The Citadel (1938 film),1938,England,Category:Films shot in England,,,https://en.wikipedia.org/wiki/The_Citadel_%281938_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,53,-1,Wikidata P625,category place centroid
The City and the City (TV series),,Liverpool,Category:Television shows shot in Liverpool,,,https://en.wikipedia.org/wiki/The_City_and_the_City_%28TV_series%29,,,English Wikipedia category membership,CC BY-SA 4.0,53.407222222222224,-2.9916666666666667,Wikidata P625,category place centroid
The City of the Dead (film),,Shepperton Studios,Category:Films shot at Shepperton Studios,,,https://en.wikipedia.org/wiki/The_City_of_the_Dead_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Class of '92,,Greater Manchester,Category:Films shot in Greater Manchester,,,https://en.wikipedia.org/wiki/The_Class_of_%2792,,,English Wikipedia category membership,CC BY-SA 4.0,53.5025,-2.31,Wikidata P625,category place centroid
The Claydon Treasure Mystery,,Wembley Studios,Category:Films shot at Wembley Studios,,,https://en.wikipedia.org/wiki/The_Claydon_Treasure_Mystery,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Clown Barber,,East Sussex,Category:Films shot in East Sussex,,,https://en.wikipedia.org/wiki/The_Clown_Barber,,,English Wikipedia category membership,CC BY-SA 4.0,50.94,0.37,Wikidata P625,category place centroid
The Clue of the New Pin (1929 film),1929,Beaconsfield Studios,Category:Films shot at Beaconsfield Studios,,,https://en.wikipedia.org/wiki/The_Clue_of_the_New_Pin_%281929_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Co-Optimists (film),,Twickenham Film Studios,Category:Films shot at Twickenham Film Studios,,,https://en.wikipedia.org/wiki/The_Co-Optimists_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Collector (1965 film),1965,East Sussex,Category:Films shot in East Sussex,,,https://en.wikipedia.org/wiki/The_Collector_%281965_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,50.94,0.37,Wikidata P625,category place centroid
The Collector (1965 film),1965,Kent,Category:Films shot in Kent,,,https://en.wikipedia.org/wiki/The_Collector_%281965_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.2489089239,0.674513689133,Wikidata P625,category place centroid
The Collector (1965 film),1965,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/The_Collector_%281965_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
The Common Touch,,British National Studios,Category:Films shot at British National Studios,,,https://en.wikipedia.org/wiki/The_Common_Touch,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Commuter (film),,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/The_Commuter_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
The Commuter (film),,Surrey,Category:Films shot in Surrey,,,https://en.wikipedia.org/wiki/The_Commuter_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.2694589239,-0.373297931467,Wikidata P625,category place centroid
The Company of Wolves,,Shepperton Studios,Category:Films shot at Shepperton Studios,,,https://en.wikipedia.org/wiki/The_Company_of_Wolves,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Compulsory Husband,,British International Pictures Studios,Category:Films shot at British International Pictures Studios,,,https://en.wikipedia.org/wiki/The_Compulsory_Husband,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Con Is On,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/The_Con_Is_On,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
The Confessions of Frannie Langton (TV series),,Versa Studios,Category:Television shows shot at Versa Studios,,,https://en.wikipedia.org/wiki/The_Confessions_of_Frannie_Langton_%28TV_series%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Confessions of Frannie Langton (TV series),,Yorkshire,Category:Television shows shot in Yorkshire,,,https://en.wikipedia.org/wiki/The_Confessions_of_Frannie_Langton_%28TV_series%29,,,English Wikipedia category membership,CC BY-SA 4.0,53.958333333333,-1.0833333333333,Wikidata P625,category place centroid
The Conjuring 2,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/The_Conjuring_2,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
The Conjuring 2,,Warner Bros. Studios Leavesden,Category:Films shot at Warner Bros. Studios Leavesden,,,https://en.wikipedia.org/wiki/The_Conjuring_2,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Conjuring: Last Rites,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/The_Conjuring%3A_Last_Rites,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
The Conjuring: Last Rites,,Warner Bros. Studios Leavesden,Category:Films shot at Warner Bros. Studios Leavesden,,,https://en.wikipedia.org/wiki/The_Conjuring%3A_Last_Rites,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Conspirators (1924 film),1924,Cricklewood Studios,Category:Films shot at Cricklewood Studios,,,https://en.wikipedia.org/wiki/The_Conspirators_%281924_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.559834,-0.221812,Wikidata P625,category place centroid
The Contract (2016 film),2016,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/The_Contract_%282016_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
"The Cook, the Thief, His Wife & Her Lover",,Hertfordshire,Category:Films shot in Hertfordshire,,,https://en.wikipedia.org/wiki/The_Cook%2C_the_Thief%2C_His_Wife_%26_Her_Lover,,,English Wikipedia category membership,CC BY-SA 4.0,51.829446229,-0.218293182997,Wikidata P625,category place centroid
The Copper (1930 film),1930,British International Pictures Studios,Category:Films shot at British International Pictures Studios,,,https://en.wikipedia.org/wiki/The_Copper_%281930_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Corn Is Green (1979 film),1979,Wales,Category:Films shot in Wales,,,https://en.wikipedia.org/wiki/The_Corn_Is_Green_%281979_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,52.35,-3.6333333333333,Wikidata P625,category place centroid
The Correspondence,,Edinburgh,Category:Films shot in Edinburgh,,,https://en.wikipedia.org/wiki/The_Correspondence,,,English Wikipedia category membership,CC BY-SA 4.0,55.95333333333333,-3.1891666666666665,Wikidata P625,category place centroid
The Corrupted,,Kent,Category:Films shot in Kent,,,https://en.wikipedia.org/wiki/The_Corrupted,,,English Wikipedia category membership,CC BY-SA 4.0,51.2489089239,0.674513689133,Wikidata P625,category place centroid
The Corrupted,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/The_Corrupted,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
The Cost of Beauty,,Isleworth Studios,Category:Films shot at Isleworth Studios,,,https://en.wikipedia.org/wiki/The_Cost_of_Beauty,,,English Wikipedia category membership,CC BY-SA 4.0,51.4751,-0.3407,Wikidata P625,category place centroid
The Cost of Love,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/The_Cost_of_Love,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
The Counselor,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/The_Counselor,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
The Count of Monte Cristo (1956 TV series),1956,British National Studios,Category:Television shows shot at British National Studios,,,https://en.wikipedia.org/wiki/The_Count_of_Monte_Cristo_%281956_TV_series%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Counterfeit Constable,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/The_Counterfeit_Constable,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
The Counterfeit Constable,,Shepperton Studios,Category:Films shot at Shepperton Studios,,,https://en.wikipedia.org/wiki/The_Counterfeit_Constable,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Couple Next Door,,Leeds,Category:Television shows shot in Leeds,,,https://en.wikipedia.org/wiki/The_Couple_Next_Door,,,English Wikipedia category membership,CC BY-SA 4.0,53.7975,-1.5436111111111113,Wikidata P625,category place centroid
The Courier (2020 film),2020,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/The_Courier_%282020_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
The Court Martial of Major Keller,,New Elstree Studios,Category:Films shot at New Elstree Studios,,,https://en.wikipedia.org/wiki/The_Court_Martial_of_Major_Keller,,,English Wikipedia category membership,CC BY-SA 4.0,51.6427,-0.3146,Wikidata P625,category place centroid
The Cracksman,,Associated British Studios,Category:Films shot at Associated British Studios,,,https://en.wikipedia.org/wiki/The_Cracksman,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Crash (2017 film),2017,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/The_Crash_%282017_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
The Creator (2023 film),2023,Pinewood Studios,Category:Films shot at Pinewood Studios,,,https://en.wikipedia.org/wiki/The_Creator_%282023_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.548611111111,-0.535,Wikidata P625,category place centroid
The Crew (2008 film),2008,Liverpool,Category:Films shot in Liverpool,,,https://en.wikipedia.org/wiki/The_Crew_%282008_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,53.407222222222224,-2.9916666666666667,Wikidata P625,category place centroid
The Crime at Blossoms,,"Imperial Studios, Elstree","Category:Films shot at Imperial Studios, Elstree",,,https://en.wikipedia.org/wiki/The_Crime_at_Blossoms,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Crimes of Stephen Hawke,,Shepperton Studios,Category:Films shot at Shepperton Studios,,,https://en.wikipedia.org/wiki/The_Crimes_of_Stephen_Hawke,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Crimson Candle,,Wembley Studios,Category:Films shot at Wembley Studios,,,https://en.wikipedia.org/wiki/The_Crimson_Candle,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Crimson Circle (1936 film),1936,Shepperton Studios,Category:Films shot at Shepperton Studios,,,https://en.wikipedia.org/wiki/The_Crimson_Circle_%281936_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Crimson Circle (1936 film),1936,Welwyn Studios,Category:Films shot at Welwyn Studios,,,https://en.wikipedia.org/wiki/The_Crimson_Circle_%281936_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Crimson Permanent Assurance,,EMI-Elstree Studios,Category:Films shot at EMI-Elstree Studios,,,https://en.wikipedia.org/wiki/The_Crimson_Permanent_Assurance,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Critic (2023 film),2023,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/The_Critic_%282023_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
The Crouching Beast,,Welwyn Studios,Category:Films shot at Welwyn Studios,,,https://en.wikipedia.org/wiki/The_Crouching_Beast,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Crow Girl,,Bristol,Category:Television shows shot in Bristol,,,https://en.wikipedia.org/wiki/The_Crow_Girl,,,English Wikipedia category membership,CC BY-SA 4.0,51.45361111111111,-2.5975,Wikidata P625,category place centroid
The Crowded Day,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/The_Crowded_Day,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
The Crowded Day,,Nettlefold Studios,Category:Films shot at Nettlefold Studios,,,https://en.wikipedia.org/wiki/The_Crowded_Day,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Crown (TV series),,Elstree Film Studios,Category:Television shows shot at Elstree Film Studios,,,https://en.wikipedia.org/wiki/The_Crown_%28TV_series%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.6587,-0.2758,Wikidata P625,category place centroid
The Crown (TV series),,Liverpool,Category:Television shows shot in Liverpool,,,https://en.wikipedia.org/wiki/The_Crown_%28TV_series%29,,,English Wikipedia category membership,CC BY-SA 4.0,53.407222222222224,-2.9916666666666667,Wikidata P625,category place centroid
The Crown (TV series),,the United Kingdom,Category:Television shows shot in the United Kingdom,,,https://en.wikipedia.org/wiki/The_Crown_%28TV_series%29,,,English Wikipedia category membership,CC BY-SA 4.0,54.6,-2,Wikidata P625,category place centroid
The Crying Game,,Buckinghamshire,Category:Films shot in Buckinghamshire,,,https://en.wikipedia.org/wiki/The_Crying_Game,,,English Wikipedia category membership,CC BY-SA 4.0,51.8280222469,-0.790425894719,Wikidata P625,category place centroid
The Crying Game,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/The_Crying_Game,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
The Crystal Maze,,Shepperton Studios,Category:Television shows shot at Shepperton Studios,,,https://en.wikipedia.org/wiki/The_Crystal_Maze,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Cure for Love,,Shepperton Studios,Category:Films shot at Shepperton Studios,,,https://en.wikipedia.org/wiki/The_Cure_for_Love,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Current War,,East Sussex,Category:Films shot in East Sussex,,,https://en.wikipedia.org/wiki/The_Current_War,,,English Wikipedia category membership,CC BY-SA 4.0,50.94,0.37,Wikidata P625,category place centroid
The Current War,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/The_Current_War,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
The Current War,,Northumberland,Category:Films shot in Northumberland,,,https://en.wikipedia.org/wiki/The_Current_War,,,English Wikipedia category membership,CC BY-SA 4.0,55.2307695605,-2.05060229526,Wikidata P625,category place centroid
The Current War,,Warner Bros. Studios Leavesden,Category:Films shot at Warner Bros. Studios Leavesden,,,https://en.wikipedia.org/wiki/The_Current_War,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Curse (British TV series),,Liverpool,Category:Television shows shot in Liverpool,,,https://en.wikipedia.org/wiki/The_Curse_%28British_TV_series%29,,,English Wikipedia category membership,CC BY-SA 4.0,53.407222222222224,-2.9916666666666667,Wikidata P625,category place centroid
The Curse of Frankenstein,,Bray Studios,Category:Films shot at Bray Studios,,,https://en.wikipedia.org/wiki/The_Curse_of_Frankenstein,,,English Wikipedia category membership,CC BY-SA 4.0,51.492881,-0.676111,Wikidata P625,category place centroid
The Curse of King Tut's Tomb (1980 film),1980,England,Category:Films shot in England,,,https://en.wikipedia.org/wiki/The_Curse_of_King_Tut%27s_Tomb_%281980_film%29,,,English Wikipedia category membership,CC BY-SA 4.0,53,-1,Wikidata P625,category place centroid
The Curse of the Mummy's Tomb,,Associated British Studios,Category:Films shot at Associated British Studios,,,https://en.wikipedia.org/wiki/The_Curse_of_the_Mummy%27s_Tomb,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
The Curse of the Werewolf,,Bray Studios,Category:Films shot at Bray Studios,,,https://en.wikipedia.org/wiki/The_Curse_of_the_Werewolf,,,English Wikipedia category membership,CC BY-SA 4.0,51.492881,-0.676111,Wikidata P625,category place centroid
The Curse of the Yellow Snake,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/The_Curse_of_the_Yellow_Snake,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
The Cursed Medallion,,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/The_Cursed_Medallion,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
The Da Vinci Code (film),,London,Category:Films shot in London,,,https://en.wikipedia.org/wiki/The_Da_Vinci_Code_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,51.507222222222,-0.1275,Wikidata P625,category place centroid
The Dam Busters (film),,Associated British Studios,Category:Films shot at Associated British Studios,,,https://en.wikipedia.org/wiki/The_Dam_Busters_%28film%29,,,English Wikipedia category membership,CC BY-SA 4.0,,,,unmatched
